first_word	n_prompts_HP-D	n_prompts_HP-S	n_prompts_LP	n_prompts_NP	n_prompts_HN-D	n_prompts_HN-S	n_prompts_LN	n_prompts_NB	n_prompts_HB	mean_log_prob_HP-D	mean_log_prob_HP-S	mean_log_prob_LP	mean_log_prob_NP	mean_log_prob_HN-D	mean_log_prob_HN-S	mean_log_prob_LN	mean_log_prob_NB	mean_log_prob_HB	softmax_HP-D	softmax_HP-S	softmax_LP	softmax_NP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	softmax_HB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP-D	total_emit_HP-S	total_emit_LP	total_emit_NP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	total_emit_HB	argmax_matches_empirical
(̄³̄)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-2.995721273713489	-0.5978441825349555	-1.8971223182009371	-3.9119820066376048	-3.9119820066376048	-3.506533564501692	-3.9119820066376048	-4.605079190947259	0.15	0.050001	0.549996	0.15	0.020001	0.020001	0.030001	0.020001	0.010001	LP	0.549996	1	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(̄▽̄)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.3862993610873908	-1.8971223182009371	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	0.15	0.349998	0.249999	0.15	0.020001	0.020001	0.020001	0.020001	0.020001	HP-S	0.349998	1	False	0		0	0	0	0	0	0	0	0	0	False
(̑‿̑)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.0498282673194026	-2.3025840930035453	-13.815519557923775	-13.815519557923775	-13.815519557923775	-2.9957212737134884	-13.815519557923775	0.15	0.349998	0.349998	0.1	1e-06	1e-06	1e-06	0.050001	1e-06	HP-S	0.349998	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(̒‿̒)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.5978441825349555	-1.6094419124061006	-2.52572514434588	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-13.815519557923775	0.15	0.549996	0.199999	0.08	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.549996	1	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(̛̠̠)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-2.9957212737134884	-1.3862993610873908	-1.6094419124061006	-2.3025840930035453	-1.8971223182009371	-2.9957212737134884	-3.5065335645016917	-3.9119820066376043	0.15	0.050001	0.249999	0.199999	0.1	0.15	0.050001	0.030001	0.020001	LP	0.249999	1	False	1	HN-D	0	0	0	0	1	0	0	0	0	False
(̥̤̥)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-0.3285116780436118	-2.1202642028609797	-4.605079190947258	-3.9119820066376043	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.050001	0.08	0.719995	0.12	0.010001	0.020001	1e-06	1e-06	1e-06	LP	0.719995	1	False	1	NP	0	0	0	1	0	0	0	0	0	False
(̥̯̥)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-0.3285116780436118	-2.1202642028609797	-4.605079190947258	-3.9119820066376043	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.050001	0.08	0.719995	0.12	0.010001	0.020001	1e-06	1e-06	1e-06	LP	0.719995	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(͠°͟ʖ͡°)	0	0	0	0	0	0	0	0	0	-0.28768973907883666	-1.8971223182009371	-2.9957212737134884	-3.9119820066376043	-4.605079190947258	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.749994	0.15	0.050001	0.020001	0.010001	1e-06	1e-06	0.020001	1e-06	HP-D	0.749994	1	False	2	HB	0	0	0	0	0	0	0	0	2	False
(͡°͜ʖ͡°)	0	0	0	0	0	0	0	0	0	-0.28768973907883666	-1.8971223182009371	-2.9957212737134884	-3.9119820066376043	-4.605079190947258	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.749994	0.15	0.050001	0.020001	0.010001	1e-06	1e-06	0.020001	1e-06	HP-D	0.749994	1	False	172	HP-D	166	0	0	5	1	0	0	0	0	True
(҂‿_‿)	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.8971223182009371	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.649995	0.15	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.649995	1	False	0		0	0	0	0	0	0	0	0	0	False
(ू・‿・ू)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.0498282673194026	-2.3025840930035453	-13.815519557923775	-13.815519557923775	-13.815519557923775	-2.9957212737134884	-13.815519557923775	0.15	0.349998	0.349998	0.1	1e-06	1e-06	1e-06	0.050001	1e-06	HP-S	0.349998	1	False	1	HP-S	0	1	0	0	0	0	0	0	0	True
(୧・̀‿-)	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.6094419124061006	-2.3025840930035457	-3.506533564501692	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-13.815519557923775	0.649995	0.199999	0.1	0.030001	1e-06	1e-06	1e-06	0.020001	1e-06	HP-D	0.649995	1	False	0		0	0	0	0	0	0	0	0	0	False
(ಠ_ಠ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-3.9119820066376043	-2.5257251443458797	-2.9957212737134884	-0.3285116780436118	-3.9119820066376043	-3.5065335645016917	-3.9119820066376043	-4.605079190947258	0.050001	0.020001	0.08	0.050001	0.719995	0.020001	0.030001	0.020001	0.010001	HN-D	0.719995	1	False	5	HN-D	0	0	0	0	5	0	0	0	0	True
(ಠʖಠ)	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-2.995721273713489	-2.995721273713489	-3.9119820066376048	-3.9119820066376048	-4.605079190947259	-13.815519557923775	0.649995	0.15	0.050001	0.050001	0.050001	0.020001	0.020001	0.010001	1e-06	HP-D	0.649995	1	False	2	HN-D	0	0	0	0	2	0	0	0	0	False
(ಠಠ)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-3.9119820066376048	-2.52572514434588	-2.995721273713489	-0.4307903775915995	-2.52572514434588	-3.9119820066376048	-3.506533564501692	-3.9119820066376048	0.050001	0.020001	0.08	0.050001	0.649995	0.08	0.020001	0.030001	0.020001	HN-D	0.649995	1	False	1	HN-D	0	0	0	0	1	0	0	0	0	True
(ಠ‿ಠ)	0	0	0	0	0	0	0	0	0	-0.28768973907883666	-1.8971223182009371	-2.9957212737134884	-3.9119820066376043	-4.605079190947258	-13.815519557923775	-13.815519557923775	-4.605079190947258	-4.605079190947258	0.749994	0.15	0.050001	0.020001	0.010001	1e-06	1e-06	0.010001	0.010001	HP-D	0.749994	1	False	0		0	0	0	0	0	0	0	0	0	False
(ಠ益ಠ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-3.9119820066376043	-4.605079190947258	-3.9119820066376043	-0.16252675298737887	-3.9119820066376043	-4.605079190947258	-4.605079190947258	-4.605079190947258	0.050001	0.020001	0.010001	0.020001	0.849993	0.020001	0.010001	0.010001	0.010001	HN-D	0.849993	1	False	0		0	0	0	0	0	0	0	0	0	False
(ಥ﹏ಥ)	0	0	0	0	0	0	0	0	0	-3.9119820066376048	-4.605079190947259	-2.995721273713489	-3.506533564501692	-2.52572514434588	-1.8971223182009371	-0.4462945400891405	-4.605079190947259	-4.605079190947259	0.020001	0.010001	0.050001	0.030001	0.08	0.15	0.639995	0.010001	0.010001	LN	0.639995	1	False	30	LN	1	0	2	1	1	1	20	2	2	True
(ฅ́˘ฅ̀)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.0498282673194026	-0.7985144739575187	-2.1202642028609797	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.050001	0.349998	0.449997	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.449997	1	False	0		0	0	0	0	0	0	0	0	0	False
(ง'̀-'́)	0	0	0	0	0	0	0	0	0	-0.3285116780436118	-1.8971223182009371	-2.9957212737134884	-3.5065335645016917	-3.9119820066376043	-4.605079190947258	-4.605079190947258	-4.605079190947258	-13.815519557923775	0.719995	0.15	0.050001	0.030001	0.020001	0.010001	0.010001	0.010001	1e-06	HP-D	0.719995	1	False	1	HN-D	0	0	0	0	1	0	0	0	0	False
(งᵒ̌皿ᵒ̌)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-2.1202642028609797	-1.8971223182009371	-1.0498282673194026	-1.7148018725113032	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	0.050001	0.08	0.12	0.15	0.349998	0.179999	0.050001	0.020001	1e-06	HN-D	0.349998	1	False	0		0	0	0	0	0	0	0	0	0	False
(งツ)	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.6094419124061006	-2.52572514434588	-3.9119820066376048	-4.605079190947259	-4.605079190947259	-4.605079190947259	-4.605079190947259	-4.605079190947259	0.649995	0.199999	0.08	0.020001	0.010001	0.010001	0.010001	0.010001	0.010001	HP-D	0.649995	1	False	0		0	0	0	0	0	0	0	0	0	False
(ง・_・)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-2.9957212737134884	-1.3862993610873908	-1.0498282673194026	-2.9957212737134884	-3.9119820066376043	-3.5065335645016917	-2.5257251443458797	-3.9119820066376043	0.15	0.050001	0.249999	0.349998	0.050001	0.020001	0.030001	0.08	0.020001	NP	0.349998	1	False	0		0	0	0	0	0	0	0	0	0	False
(ง・̀_・́)	0	0	0	0	0	0	0	0	0	-0.3285116780436118	-1.8971223182009371	-2.9957212737134884	-3.5065335645016917	-3.9119820066376043	-4.605079190947258	-4.605079190947258	-4.605079190947258	-13.815519557923775	0.719995	0.15	0.050001	0.030001	0.020001	0.010001	0.010001	0.010001	1e-06	HP-D	0.719995	1	False	3	HN-D	0	0	0	0	3	0	0	0	0	False
(ง・̀ω・́)	0	0	0	0	0	0	0	0	0	-0.28768973907883666	-1.8971223182009371	-2.9957212737134884	-3.9119820066376043	-4.605079190947258	-13.815519557923775	-13.815519557923775	-4.605079190947258	-4.605079190947258	0.749994	0.15	0.050001	0.020001	0.010001	1e-06	1e-06	0.010001	0.010001	HP-D	0.749994	1	False	0		0	0	0	0	0	0	0	0	0	False
(ง・̀ᗜ・́)	0	0	0	0	0	0	0	0	0	-0.28768973907883666	-1.8971223182009371	-2.9957212737134884	-3.9119820066376043	-4.605079190947258	-13.815519557923775	-13.815519557923775	-4.605079190947258	-4.605079190947258	0.749994	0.15	0.050001	0.020001	0.010001	1e-06	1e-06	0.010001	0.010001	HP-D	0.749994	1	False	0		0	0	0	0	0	0	0	0	0	False
(๑><๑)	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.6094419124061006	-2.995721273713489	-3.9119820066376048	-3.506533564501692	-3.9119820066376048	-4.605079190947259	-4.605079190947259	-4.605079190947259	0.649995	0.199999	0.050001	0.020001	0.030001	0.020001	0.010001	0.010001	0.010001	HP-D	0.649995	1	False	6	LP	0	0	3	3	0	0	0	0	0	False
(๑>‿<๑)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.15	0.649995	0.15	0.050001	1e-06	1e-06	1e-06	1e-06	1e-06	HP-S	0.649995	1	False	6	LP	1	0	4	1	0	0	0	0	0	False
(๑´ڡ`๑)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.0498282673194026	-0.7985144739575187	-2.1202642028609797	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.050001	0.349998	0.449997	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.449997	1	False	1	LP	0	0	1	0	0	0	0	0	0	True
(๑˃‿˂)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	284	HP-S	70	154	13	39	1	1	1	5	0	True
(๑・̀⌄・́๑)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	0		0	0	0	0	0	0	0	0	0	False
(๑・̀ㅁ・́๑)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.3862993610873908	-1.8971223182009371	-3.9119820066376043	-3.5065335645016917	-3.9119820066376043	-3.9119820066376043	-4.605079190947258	0.15	0.349998	0.249999	0.15	0.020001	0.030001	0.020001	0.020001	0.010001	HP-S	0.349998	1	False	25	LP	4	0	13	3	0	0	3	2	0	False
(๑・̀ㅁ・́๑)�	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-2.9957212737134884	-2.5257251443458797	-2.1202642028609797	-1.0498282673194026	-1.7148018725113032	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	0.15	0.050001	0.08	0.12	0.349998	0.179999	0.050001	0.020001	1e-06	HN-D	0.349998	1	False	1	NP	0	0	0	1	0	0	0	0	0	False
(๑・̀ㅂ・́)	0	0	0	0	0	0	0	0	0	-0.3285116780436118	-1.7148018725113032	-2.9957212737134884	-3.9119820066376043	-4.605079190947258	-4.605079190947258	-13.815519557923775	-4.605079190947258	-13.815519557923775	0.719995	0.179999	0.050001	0.020001	0.010001	0.010001	1e-06	0.010001	1e-06	HP-D	0.719995	1	False	8	LP	0	0	5	0	0	0	2	1	0	False
(๑・́₃・̀๑)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.3285116780436118	-1.8971223182009371	-2.9957212737134884	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.050001	0.719995	0.15	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.719995	1	False	3	LN	0	0	1	0	0	0	2	0	0	False
(๑・﹏・)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.0498282673194026	-1.3862993610873908	-2.9957212737134884	-2.1202642028609797	-2.5257251443458797	-3.9119820066376043	-13.815519557923775	0.050001	0.08	0.349998	0.249999	0.050001	0.12	0.08	0.020001	1e-06	LP	0.349998	1	False	2	HN-S	0	0	0	0	0	1	0	1	0	False
(ᐛ)	0	0	0	0	0	0	0	0	0	-0.28768973907883666	-1.8971223182009371	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.749994	0.15	0.050001	0.020001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.749994	1	False	0		0	0	0	0	0	0	0	0	0	False
(ᐢ・ᴥ・ᐢ)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-4.605079190947259	-4.605079190947259	-4.605079190947259	-13.815519557923775	-13.815519557923775	0.050001	0.15	0.649995	0.12	0.010001	0.010001	0.010001	1e-06	1e-06	LP	0.649995	1	False	1	LP	0	0	1	0	0	0	0	0	0	True
(ᗒᗨᗕ)	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-2.995721273713489	-2.995721273713489	-3.9119820066376048	-4.605079190947259	-4.605079190947259	-4.605079190947259	0.649995	0.15	0.050001	0.050001	0.050001	0.020001	0.010001	0.010001	0.010001	HP-D	0.649995	1	False	0		0	0	0	0	0	0	0	0	0	False
(ᗜ)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	1	HN-D	0	0	0	0	1	0	0	0	0	False
(ᗜ3)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(ᗜ㉨)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(ᵏᵈ)	0	0	0	0	0	0	0	0	0	-1.9363426852034276	-3.034941640715979	-1.0890486343218932	-1.4255197280898815	-3.951202373640095	-3.545753931504182	-2.5649455113483706	-2.698475118282523	-3.2580801921426863	0.14423	0.048077	0.336537	0.240383	0.019232	0.028847	0.076923	0.067308	0.038462	LP	0.336537	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(ᵐᴥᵐ)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.050001	0.15	0.649995	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.649995	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(ᵐᵒᵐ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-0.3285116780436118	-2.1202642028609797	-4.605079190947258	-4.605079190947258	-4.605079190947258	-13.815519557923775	-13.815519557923775	0.050001	0.08	0.719995	0.12	0.010001	0.010001	0.010001	1e-06	1e-06	LP	0.719995	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(ᵒ̯̌ᵒ̌)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-2.1202642028609797	-1.8971223182009371	-2.5257251443458797	-1.3862993610873908	-1.8971223182009371	-2.5257251443458797	-3.218859825140196	0.050001	0.08	0.12	0.15	0.08	0.249999	0.15	0.08	0.040001	HN-S	0.249999	1	False	1	HB	0	0	0	0	0	0	0	0	1	False
(ᵒ̌ᴥᵒ̌)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.3862993610873908	-1.8971223182009371	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	0.15	0.349998	0.249999	0.15	0.020001	0.020001	0.020001	0.020001	0.020001	HP-S	0.349998	1	False	12	LN	0	0	0	0	1	1	6	0	4	False
(ᵒ̌ᵃᵒ̌)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.8971223182009371	-1.3862993610873908	-1.0498282673194026	-2.9957212737134884	-2.5257251443458797	-3.9119820066376043	-3.5065335645016917	-3.9119820066376043	0.050001	0.15	0.249999	0.349998	0.050001	0.08	0.020001	0.030001	0.020001	NP	0.349998	1	False	4	HP-S	0	1	0	0	1	1	1	0	0	False
(ᵒ̌ᵏᵒ̌)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.3862993610873908	-1.8971223182009371	-3.9119820066376043	-3.5065335645016917	-3.9119820066376043	-3.9119820066376043	-4.605079190947258	0.15	0.349998	0.249999	0.15	0.020001	0.030001	0.020001	0.020001	0.010001	HP-S	0.349998	1	False	1	NB	0	0	0	0	0	0	0	1	0	False
(ᵒ̌ᵐᵒ̌)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.8971223182009371	-2.3025840930035453	-1.6094419124061006	-2.9957212737134884	-1.3862993610873908	-2.9957212737134884	-2.3025840930035453	-2.9957212737134884	0.050001	0.15	0.1	0.199999	0.050001	0.249999	0.050001	0.1	0.050001	HN-S	0.249999	1	False	4	HN-S	0	1	0	0	1	2	0	0	0	True
(ᵒ̌ᵐ㏑)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-2.9957212737134884	-1.3862993610873908	-1.0498282673194026	-2.9957212737134884	-2.5257251443458797	-3.9119820066376043	-3.5065335645016917	-3.9119820066376043	0.15	0.050001	0.249999	0.349998	0.050001	0.08	0.020001	0.030001	0.020001	NP	0.349998	1	False	2	HN-S	0	0	0	0	0	1	1	0	0	False
(ᵒ̌ᵔᵒ̌)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.8971223182009371	-1.3862993610873908	-1.0498282673194026	-3.9119820066376043	-2.5257251443458797	-3.9119820066376043	-2.5257251443458797	-13.815519557923775	0.050001	0.15	0.249999	0.349998	0.020001	0.08	0.020001	0.08	1e-06	NP	0.349998	1	False	1	HN-D	0	0	0	0	1	0	0	0	0	False
(ᵒ̌ᵗᵒ̌)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.3862993610873908	-1.8971223182009371	-3.9119820066376043	-3.5065335645016917	-3.9119820066376043	-3.9119820066376043	-4.605079190947258	0.15	0.349998	0.249999	0.15	0.020001	0.030001	0.020001	0.020001	0.010001	HP-S	0.349998	1	False	4	HN-S	0	1	0	0	0	2	1	0	0	False
(ᵒ̌‿ᵒ̌)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.5978441825349555	-1.6094419124061006	-2.52572514434588	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-13.815519557923775	0.15	0.549996	0.199999	0.08	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.549996	1	False	1	HB	0	0	0	0	0	0	0	0	1	False
(ᵔ̀-̀ᵔ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-0.3285116780436118	-2.1202642028609797	-4.605079190947258	-4.605079190947258	-4.605079190947258	-13.815519557923775	-13.815519557923775	0.050001	0.08	0.719995	0.12	0.010001	0.010001	0.010001	1e-06	1e-06	LP	0.719995	1	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(ᵔᴥᵔ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.0498282673194026	-0.7985144739575187	-2.1202642028609797	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.050001	0.349998	0.449997	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.449997	1	False	70	HN-D	4	8	3	2	17	11	14	2	9	False
(ᵔᵔ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.28768973907883666	-1.8971223182009371	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.050001	0.749994	0.15	0.030001	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.749994	1	False	1	LP	0	0	1	0	0	0	0	0	0	False
(ᵔ‿ᵔ)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.5978441825349555	-1.6094419124061006	-2.52572514434588	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-13.815519557923775	0.15	0.549996	0.199999	0.08	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.549996	1	False	7	HN-D	1	1	0	0	3	0	1	0	1	False
(ᵔㅂᵔ)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	8	HN-S	1	0	0	0	1	4	0	1	1	False
(ᵔㅅᵔ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.28768973907883666	-1.8971223182009371	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.050001	0.749994	0.15	0.030001	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.749994	1	False	7	HP-D	3	0	1	0	3	0	0	0	0	False
(ᵔㅜᵔ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.8971223182009371	-2.1202642028609797	-2.5257251443458797	-1.0498282673194026	-2.1202642028609797	-3.5065335645016917	-3.9119820066376043	0.050001	0.08	0.15	0.12	0.08	0.349998	0.12	0.030001	0.020001	HN-S	0.349998	1	False	5	HP-D	3	0	0	1	1	0	0	0	0	False
(„‿‿‿„)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	0		0	0	0	0	0	0	0	0	0	False
(„・֊・„)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-0.3285116780436118	-2.1202642028609797	-4.605079190947258	-4.605079190947258	-4.605079190947258	-13.815519557923775	-13.815519557923775	0.050001	0.08	0.719995	0.12	0.010001	0.010001	0.010001	1e-06	1e-06	LP	0.719995	1	False	0		0	0	0	0	0	0	0	0	0	False
(„・‿・„)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.0498282673194026	-2.3025840930035453	-13.815519557923775	-13.815519557923775	-13.815519557923775	-2.9957212737134884	-13.815519557923775	0.15	0.349998	0.349998	0.1	1e-06	1e-06	1e-06	0.050001	1e-06	HP-S	0.349998	1	False	0		0	0	0	0	0	0	0	0	0	False
(‿	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.8971223182009371	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.649995	0.15	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.649995	1	False	1	HB	0	0	0	0	0	0	0	0	1	False
(‿͈ˬ‿͈)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	0		0	0	0	0	0	0	0	0	0	False
(‿‿)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.0498282673194026	-2.3025840930035453	-13.815519557923775	-13.815519557923775	-13.815519557923775	-2.9957212737134884	-13.815519557923775	0.15	0.349998	0.349998	0.1	1e-06	1e-06	1e-06	0.050001	1e-06	HP-S	0.349998	1	False	1	LP	0	0	1	0	0	0	0	0	0	False
(‿‿‿)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	True	51	LP	3	2	20	9	0	0	0	16	1	False
